geo,month,c_resid,avg_nights,std_nights,month_name
Iceland,3,Total,465544.125,194831.23020812325,Marzec
Iceland,4,Domestic country,72997.125,36645.605522695354,Kwiecień
Iceland,4,Foreign country,293135.375,169464.8981158361,Kwiecień
Iceland,4,Total,366132.5,195163.22339591983,Kwiecień
Iceland,5,Domestic country,97441.25,30575.353275613536,Maj
Iceland,5,Foreign country,392079.375,214731.46806381055,Maj
Iceland,5,Total,489520.625,223388.25852565528,Maj
Iceland,6,Domestic country,201379.875,52572.82762426531,Czerwiec
Iceland,6,Foreign country,661025.875,315559.940972704,Czerwiec
Iceland,6,Total,862405.75,301585.5736994773,Czerwiec
Iceland,7,Domestic country,392019.5,134046.58461786443,Lipiec
Iceland,7,Foreign country,945275.0,317478.66767390847,Lipiec
Iceland,7,Total,1337294.5,246398.47230219818,Lipiec
Iceland,8,Domestic country,252632.0,69622.75354672904,Sierpień
Iceland,8,Foreign country,952383.25,309839.3722499035,Sierpień
Iceland,8,Total,1205015.25,289828.093457755,Sierpień
Iceland,9,Domestic country,127954.625,52996.82196115294,Wrzesień
Iceland,9,Foreign country,651292.25,261590.92929214606,Wrzesień
Iceland,9,Total,779246.875,282313.35491888016,Wrzesień
Iceland,10,Domestic country,94060.85714285714,39607.78027706413,Październik
Iceland,10,Foreign country,469564.4285714286,205674.52137447422,Październik
Iceland,10,Total,563625.2857142857,223280.97372571798,Październik
Iceland,11,Domestic country,69143.57142857143,26810.330520511074,Listopad
Iceland,11,Foreign country,333912.14285714284,151458.66166100523,Listopad
Iceland,11,Total,403055.71428571426,163035.8332297068,Listopad
Iceland,12,Domestic country,55178.57142857143,21588.49638779214,Grudzień
Iceland,12,Foreign country,295056.71428571426,141028.1889962834,Grudzień
Iceland,12,Total,350235.28571428574,147354.33322631347,Grudzień
Ireland,1,Domestic country,624984.0,238355.25576262563,Styczeń
Ireland,1,Foreign country,783267.7142857143,379114.85816997214,Styczeń
Ireland,1,Total,1408251.7142857143,565416.320088633,Styczeń
Ireland,2,Domestic country,825817.5714285715,342413.3012038021,Luty
Ireland,2,Foreign country,830992.1428571428,383868.0224197845,Luty
Ireland,2,Total,1656809.7142857143,682099.3731932112,Luty
Ireland,3,Domestic country,845525.0,379794.9325539595,Marzec
Ireland,3,Foreign country,1021955.0,551377.7818685963,Marzec
Ireland,3,Total,1867480.0,891019.2412709167,Marzec
Ireland,4,Domestic country,964278.2857142857,676596.4731432649,Kwiecień
Ireland,4,Foreign country,1063022.2857142857,716510.5179208732,Kwiecień
Ireland,4,Total,2027300.5714285714,1346067.161969622,Kwiecień
Ireland,5,Domestic country,899429.7142857143,619931.8187246384,Maj
Ireland,5,Foreign country,1536151.4285714286,1049424.029448195,Maj
Ireland,5,Total,2435581.1428571427,1629508.6001776147,Maj
Ireland,6,Domestic country,1419641.0,728794.24330671,Czerwiec
Ireland,6,Foreign country,1593161.4285714286,1046057.8353661676,Czerwiec
Ireland,6,Total,3012802.4285714286,1710922.87487746,Czerwiec
Ireland,7,Domestic country,2489874.8571428573,644644.6352462801,Lipiec
Ireland,7,Foreign country,1799104.857142857,1040232.3898122362,Lipiec
Ireland,7,Total,4288979.714285715,1230641.0513001904,Lipiec
Ireland,8,Domestic country,3000415.285714286,953507.4895791701,Sierpień
Ireland,8,Foreign country,2005123.857142857,1148931.181590007,Sierpień
Ireland,8,Total,5005539.142857143,1142045.4317503353,Sierpień
Ireland,9,Domestic country,1292080.2857142857,213340.90358368872,Wrzesień
Ireland,9,Foreign country,1622743.5714285714,925928.7607931575,Wrzesień
Ireland,9,Total,2914823.8571428573,968389.9920514856,Wrzesień
Ireland,10,Domestic country,1069980.7142857143,365114.1210912529,Październik
Ireland,10,Foreign country,1330207.5714285714,678646.3655448881,Październik
Ireland,10,Total,2400188.285714286,992394.3467316331,Październik
Ireland,11,Domestic country,949889.4285714285,456849.169094446,Listopad
Ireland,11,Foreign country,892723.2857142857,432089.91106084787,Listopad
Ireland,11,Total,1842612.7142857143,860639.3395504907,Listopad
Ireland,12,Domestic country,798111.5,342333.76681230264,Grudzień
Ireland,12,Foreign country,1081649.0,660942.7055498834,Grudzień
Ireland,12,Total,1879760.5,667431.118385036,Grudzień
Italy,1,Domestic country,8969324.0,2541785.4188116896,Styczeń
Italy,1,Foreign country,6331898.125,2753421.4279231075,Styczeń
Italy,1,Total,15301222.125,5243641.716454604,Styczeń
Italy,2,Domestic country,8157997.0,1849372.5748504158,Luty
Italy,2,Foreign country,7837814.5,3248495.1885750773,Luty
Italy,2,Total,15995811.5,5080973.4167684,Luty
Italy,3,Domestic country,8344068.375,3286674.3547294964,Marzec
Italy,3,Foreign country,8050166.875,4724665.299274994,Marzec
Italy,3,Total,16394235.25,7963919.026252065,Marzec
Italy,4,Domestic country,9937976.875,4749668.044448774,Kwiecień
Italy,4,Foreign country,11353931.125,6856658.473385923,Kwiecień
Italy,4,Total,21291908.0,11548299.268270086,Kwiecień
Italy,5,Domestic country,10136971.75,3609167.554174854,Maj
Italy,5,Foreign country,16248841.875,9512757.683251107,Maj
Italy,5,Total,26385813.625,12810655.889083976,Maj
Italy,6,Domestic country,22575067.5,5423078.860614855,Czerwiec
Italy,6,Foreign country,22386964.375,10538318.867524555,Czerwiec
Italy,6,Total,44962031.875,15619764.255087687,Czerwiec
Italy,7,Domestic country,36655229.0,3063057.3928400367,Lipiec
Italy,7,Foreign country,32265994.125,10289484.97598819,Lipiec
Italy,7,Total,68921223.125,12593812.527671983,Lipiec
Italy,8,Domestic country,48917643.0,2109458.7645229893,Sierpień
Italy,8,Foreign country,31841609.5,7342951.867472897,Sierpień
Italy,8,Total,80759252.5,6809577.145992214,Sierpień
Italy,9,Domestic country,19238875.875,978778.9174818707,Wrzesień
Italy,9,Foreign country,25339248.375,6019686.898355807,Wrzesień
Italy,9,Total,44578124.25,6342191.608661377,Wrzesień
Italy,10,Domestic country,9609126.875,1349461.5674678164,Październik
Italy,10,Foreign country,15374016.75,5093252.072945192,Październik
Italy,10,Total,24983143.625,6121773.479400531,Październik
Italy,11,Domestic country,7731984.875,1972105.7663222714,Listopad
Italy,11,Foreign country,5711931.5,2319176.9183674995,Listopad
Italy,11,Total,13443916.375,4253683.526436014,Listopad
Italy,12,Domestic country,9600373.57142857,2988229.0120638264,Grudzień
Italy,12,Foreign country,5447083.428571428,2394747.302992312,Grudzień
Italy,12,Total,15047457.0,5346056.480795914,Grudzień
Kosovo*,1,Domestic country,23429.5,19642.28673805573,Styczeń
Kosovo*,1,Foreign country,33551.833333333336,30974.785432132805,Styczeń
Kosovo*,1,Total,56981.333333333336,50433.54270588838,Styczeń
Kosovo*,2,Domestic country,23474.166666666668,20769.94296974998,Luty
Kosovo*,2,Foreign country,25179.0,15749.859669216105,Luty
Kosovo*,2,Total,48653.166666666664,36272.70260356494,Luty
Kosovo*,3,Domestic country,18051.0,14272.396168828835,Marzec
Kosovo*,3,Foreign country,32215.666666666668,23433.989636138926,Marzec
Kosovo*,3,Total,50266.666666666664,37140.43839087884,Marzec
Kosovo*,4,Domestic country,21791.666666666668,19076.4495194118,Kwiecień
Kosovo*,4,Foreign country,31240.166666666668,15985.96165911412,Kwiecień
Kosovo*,4,Total,53031.833333333336,34762.09192448962,Kwiecień
Kosovo*,5,Domestic country,23665.0,23668.334297115205,Maj
Kosovo*,5,Foreign country,31996.0,17243.816932454367,Maj
Kosovo*,5,Total,55661.0,40615.74189399967,Maj
Kosovo*,6,Domestic country,24820.166666666668,23810.452069766896,Czerwiec
Kosovo*,6,Foreign country,38837.833333333336,24271.7075577032,Czerwiec
Kosovo*,6,Total,63658.0,47274.39717225382,Czerwiec
Kosovo*,7,Domestic country,30207.833333333332,26745.9256890964,Lipiec
Kosovo*,7,Foreign country,44977.166666666664,34869.634580343205,Lipiec
Kosovo*,7,Total,75185.0,45415.68686698463,Lipiec
Kosovo*,8,Domestic country,36003.166666666664,30236.254162291116,Sierpień
Kosovo*,8,Foreign country,58126.166666666664,32436.905274188328,Sierpień
Kosovo*,8,Total,94129.33333333333,61644.51620271399,Sierpień
Kosovo*,9,Domestic country,38547.333333333336,42100.48131633018,Wrzesień
Kosovo*,9,Foreign country,45297.666666666664,30631.129209787006,Wrzesień
Kosovo*,9,Total,83845.0,72544.27350246193,Wrzesień
Kosovo*,10,Domestic country,34940.0,35865.6847697071,Październik
Kosovo*,10,Foreign country,45199.666666666664,27308.096569820947,Październik
Kosovo*,10,Total,80139.66666666667,62585.25548295435,Październik
Kosovo*,11,Domestic country,28958.833333333332,28777.54057883798,Listopad
Kosovo*,11,Foreign country,38278.166666666664,23296.79917427857,Listopad
Kosovo*,11,Total,67237.0,51866.192538107134,Listopad
Kosovo*,12,Domestic country,25478.2,22288.13461687631,Grudzień
Kosovo*,12,Foreign country,36355.0,27955.042130177517,Grudzień
Kosovo*,12,Total,61833.2,50122.53217565928,Grudzień
Latvia,1,Domestic country,88109.375,12531.06684476055,Styczeń
Latvia,1,Foreign country,143348.5,76974.70733577733,Styczeń
Latvia,1,Total,231457.875,85139.28498548298,Styczeń
Latvia,2,Domestic country,90479.875,11873.204952298502,Luty
Latvia,2,Foreign country,134020.375,62506.750067349865,Luty
Latvia,2,Total,224500.25,70030.20402603845,Luty
Latvia,3,Domestic country,99081.875,15934.036690928546,Marzec
Latvia,3,Foreign country,143083.125,72720.32375662155,Marzec
Latvia,3,Total,242165.0,81696.10601666223,Marzec
Latvia,4,Domestic country,98496.875,30066.121087826697,Kwiecień
Latvia,4,Foreign country,171492.625,104863.7662724322,Kwiecień
Latvia,4,Total,269989.5,126567.55425576381,Kwiecień
Latvia,5,Domestic country,116464.75,29938.37351126477,Maj
Latvia,5,Foreign country,211965.5,126275.87476406002,Maj
Latvia,5,Total,328430.25,148744.04086766925,Maj
Latvia,6,Domestic country,181113.25,23433.271655916942,Czerwiec
Latvia,6,Foreign country,268965.625,137673.70562304967,Czerwiec
Latvia,6,Total,450078.875,148305.21151852206,Czerwiec
Latvia,7,Domestic country,266035.0,26028.709308871123,Lipiec
Latvia,7,Foreign country,399447.25,126716.8218235899,Lipiec
Latvia,7,Total,665482.25,117270.59856192187,Lipiec
Latvia,8,Domestic country,241308.0,16640.416744437964,Sierpień
Latvia,8,Foreign country,386059.875,111498.50825835869,Sierpień
Latvia,8,Total,627367.875,102270.27716153128,Sierpień
Latvia,9,Domestic country,132777.875,6877.516961343783,Wrzesień
Latvia,9,Foreign country,232941.25,92881.57697804538,Wrzesień
Latvia,9,Total,365719.125,89705.86574456625,Wrzesień
Latvia,10,Domestic country,122502.375,11097.952513060363,Październik
Latvia,10,Foreign country,195996.0,84648.99643654547,Październik
Latvia,10,Total,318498.375,83882.67015802064,Październik
Latvia,11,Domestic country,101644.125,15030.30937270706,Listopad
Latvia,11,Foreign country,155195.0,76994.89842283615,Listopad
Latvia,11,Total,256839.125,89909.79224825848,Listopad
Latvia,12,Domestic country,102419.42857142857,16415.23960488285,Grudzień
Latvia,12,Foreign country,164704.14285714287,87285.56881567647,Grudzień
Latvia,12,Total,267123.5714285714,98907.32207451772,Grudzień
Liechtenstein,1,Domestic country,509.375,229.77811502155106,Styczeń
Liechtenstein,1,Foreign country,12629.375,2946.7183654024348,Styczeń
Liechtenstein,1,Total,13138.75,2792.7992997298297,Styczeń
Liechtenstein,2,Domestic country,423.25,163.08258206022055,Luty
Liechtenstein,2,Foreign country,16582.875,2283.948175387774,Luty
Liechtenstein,2,Total,17006.125,2230.0763239661296,Luty
Liechtenstein,3,Domestic country,345.625,160.0758190894017,Marzec
Liechtenstein,3,Foreign country,13192.625,3362.3965066388496,Marzec
Liechtenstein,3,Total,13538.25,3362.3248228399516,Marzec
Liechtenstein,4,Domestic country,174.625,98.69134786219684,Kwiecień
Liechtenstein,4,Foreign country,8690.625,3743.852329867879,Kwiecień
Liechtenstein,4,Total,8865.25,3731.232800869669,Kwiecień
Liechtenstein,5,Domestic country,205.5,139.43457247038842,Maj
Liechtenstein,5,Foreign country,11279.875,4523.604328961586,Maj
Liechtenstein,5,Total,11485.375,4585.66966405749,Maj
Liechtenstein,6,Domestic country,441.625,206.27577760990607,Czerwiec
Liechtenstein,6,Foreign country,15903.0,4772.170635196165,Czerwiec
Liechtenstein,6,Total,16344.625,4856.460496449182,Czerwiec
Liechtenstein,7,Domestic country,432.0,161.6018033845627,Lipiec
Liechtenstein,7,Foreign country,21733.375,4616.199857566828,Lipiec
Liechtenstein,7,Total,22165.375,4664.756491500923,Lipiec
Liechtenstein,8,Domestic country,475.5,172.6830291934577,Sierpień
Liechtenstein,8,Foreign country,23190.875,3934.911051363532,Sierpień
Liechtenstein,8,Total,23666.375,3982.54290399273,Sierpień
Liechtenstein,9,Domestic country,328.875,107.47682474442038,Wrzesień
Liechtenstein,9,Foreign country,17027.125,3020.9846756834577,Wrzesień
Liechtenstein,9,Total,17356.0,3046.077665270067,Wrzesień
Liechtenstein,10,Domestic country,283.5,142.88556860049133,Październik
Liechtenstein,10,Foreign country,15135.375,3768.5395404396572,Październik
Liechtenstein,10,Total,15418.875,3850.3834850755916,Październik
Liechtenstein,11,Domestic country,247.625,156.35393685938507,Listopad
Liechtenstein,11,Foreign country,8388.125,2253.7473833278527,Listopad
Liechtenstein,11,Total,8635.75,2313.9769569169994,Listopad
Liechtenstein,12,Domestic country,354.0,128.6364385908337,Grudzień
Liechtenstein,12,Foreign country,10491.42857142857,2012.2438435026418,Grudzień
Liechtenstein,12,Total,10845.42857142857,1942.6902186695354,Grudzień
Lithuania,1,Domestic country,229403.25,76414.5949835501,Styczeń
Lithuania,1,Foreign country,163548.25,66417.55538098127,Styczeń
Lithuania,1,Total,392951.5,126205.55430611716,Styczeń
Lithuania,2,Domestic country,248112.75,74330.70194696517,Luty
Lithuania,2,Foreign country,144898.375,51323.03643989426,Luty
Lithuania,2,Total,393011.125,117857.89832849859,Luty
Lithuania,3,Domestic country,253881.25,80832.41348219872,Marzec
Lithuania,3,Foreign country,174028.0,73268.37478358975,Marzec
Lithuania,3,Total,427909.25,148318.22910480597,Marzec
Lithuania,4,Domestic country,268816.375,107253.2538806266,Kwiecień
Lithuania,4,Foreign country,188416.625,103015.2102832219,Kwiecień
Lithuania,4,Total,457233.0,201194.42481767305,Kwiecień
Lithuania,5,Domestic country,336424.5,104899.7590273686,Maj
Lithuania,5,Foreign country,251799.875,140503.25198721254,Maj
Lithuania,5,Total,588224.375,225750.05341555292,Maj
Lithuania,6,Domestic country,523668.75,87444.77904655028,Czerwiec
Lithuania,6,Foreign country,279740.625,138692.6074556221,Czerwiec
Lithuania,6,Total,803409.375,172936.2592393406,Czerwiec
Lithuania,7,Domestic country,763262.375,103697.02535330992,Lipiec
Lithuania,7,Foreign country,359803.25,136761.35687367455,Lipiec
Lithuania,7,Total,1123065.625,118686.50747956328,Lipiec
Lithuania,8,Domestic country,761305.125,98990.7934744258,Sierpień
Lithuania,8,Foreign country,372233.375,139515.17663162516,Sierpień
Lithuania,8,Total,1133538.5,112313.28301165963,Sierpień
Lithuania,9,Domestic country,412661.625,42381.10904615574,Wrzesień
Lithuania,9,Foreign country,271301.75,104957.07146087327,Wrzesień
Lithuania,9,Total,683963.375,94986.9677390949,Wrzesień
Lithuania,10,Domestic country,339679.0,35960.64509194143,Październik
Lithuania,10,Foreign country,224385.0,86173.64166445726,Październik
Lithuania,10,Total,564064.0,86126.77493754687,Październik
Lithuania,11,Domestic country,292445.125,61663.727125289326,Listopad
Lithuania,11,Foreign country,189141.875,74239.26202573003,Listopad
Lithuania,11,Total,481587.0,120767.94624402619,Listopad
Lithuania,12,Domestic country,288076.5714285714,87879.54781756132,Grudzień
Lithuania,12,Foreign country,176766.2857142857,79505.57900280601,Grudzień
Lithuania,12,Total,464842.85714285716,152611.81579247458,Grudzień
Luxembourg,1,Domestic country,21805.375,2671.6362529089065,Styczeń
Luxembourg,1,Foreign country,100835.625,30631.184459806875,Styczeń
Luxembourg,1,Total,122641.0,29854.498565064336,Styczeń
Luxembourg,2,Domestic country,23167.5,3617.847031434184,Luty
Luxembourg,2,Foreign country,102086.5,28551.23476439204,Luty
Luxembourg,2,Total,125254.0,27516.72020011521,Luty
Luxembourg,3,Domestic country,24972.375,7963.910901013755,Marzec
Luxembourg,3,Foreign country,121367.875,43985.14653002599,Marzec
Luxembourg,3,Total,146340.25,49552.36921754023,Marzec
Luxembourg,4,Domestic country,28838.75,11514.240174050317,Kwiecień
Luxembourg,4,Foreign country,177323.25,91494.11663794094,Kwiecień
Luxembourg,4,Total,206162.0,100439.08719076595,Kwiecień
Luxembourg,5,Domestic country,38075.25,14469.469797276117,Maj
Luxembourg,5,Foreign country,251308.5,102417.2996547528,Maj
Luxembourg,5,Total,289383.75,115204.27200505321,Maj
Luxembourg,6,Domestic country,47808.125,13226.256488380548,Czerwiec
Luxembourg,6,Foreign country,274649.125,86519.42076359421,Czerwiec
Luxembourg,6,Total,322457.25,96451.32636094598,Czerwiec
Luxembourg,7,Domestic country,49967.5,10640.534062858742,Lipiec
Luxembourg,7,Foreign country,398749.0,92813.12510477321,Lipiec
Luxembourg,7,Total,448716.5,96444.93557021466,Lipiec
Luxembourg,8,Domestic country,41981.5,7056.687081869832,Sierpień
Luxembourg,8,Foreign country,432675.5,89835.1527775816,Sierpień
Luxembourg,8,Total,474657.0,88988.29217695678,Sierpień
Luxembourg,9,Domestic country,33608.75,7297.714236076155,Wrzesień
Luxembourg,9,Foreign country,211006.75,47935.494736602624,Wrzesień
Luxembourg,9,Total,244615.5,49278.30744426425,Wrzesień
Luxembourg,10,Domestic country,32447.25,4033.949845640481,Październik
Luxembourg,10,Foreign country,179668.0,38895.965560159864,Październik
Luxembourg,10,Total,212115.25,38047.65534262826,Październik
Luxembourg,11,Domestic country,29910.0,4892.515712800522,Listopad
Luxembourg,11,Foreign country,133815.25,29404.329854874875,Listopad
Luxembourg,11,Total,163725.25,27383.746017091446,Listopad
Luxembourg,12,Domestic country,28651.571428571428,3930.632046594324,Grudzień
Luxembourg,12,Foreign country,114098.57142857143,29779.34293464259,Grudzień
Luxembourg,12,Total,142750.14285714287,27736.241252367334,Grudzień
Malta,1,Domestic country,36531.5,7112.6560038126,Styczeń
Malta,1,Foreign country,368622.375,153940.35136185284,Styczeń
Malta,1,Total,405153.875,152593.97669580305,Styczeń
Malta,2,Domestic country,53360.875,10810.905399344283,Luty
Malta,2,Foreign country,432577.125,171768.5970363596,Luty
Malta,2,Total,485938.0,169347.26592082065,Luty
Malta,3,Domestic country,42701.375,16273.307109123734,Marzec
Malta,3,Foreign country,504225.0,250538.2455793925,Marzec
Malta,3,Total,546926.375,263339.740925204,Marzec
Malta,4,Domestic country,34644.5,19699.70947574028,Kwiecień
Malta,4,Foreign country,609088.25,364716.45429987315,Kwiecień
Malta,4,Total,643732.75,379037.01199063094,Kwiecień
Malta,5,Domestic country,32312.375,17032.449601003205,Maj
Malta,5,Foreign country,660503.5,380515.44276115036,Maj
Malta,5,Total,692815.875,390157.3909724262,Maj
Malta,6,Domestic country,45439.375,16364.161860929948,Czerwiec
Malta,6,Foreign country,716742.0,356842.5700897886,Czerwiec
Malta,6,Total,762181.375,357035.90314938413,Czerwiec
Malta,7,Domestic country,58594.0,19493.736701090136,Lipiec
Malta,7,Foreign country,898431.75,337471.9843943663,Lipiec
Malta,7,Total,957025.75,324466.8815081793,Lipiec
Malta,8,Domestic country,62182.875,22219.444402450106,Sierpień
Malta,8,Foreign country,982306.875,281945.6476128675,Sierpień
Malta,8,Total,1044489.75,265146.54558119905,Sierpień
Malta,9,Domestic country,56479.75,20378.392897169993,Wrzesień
Malta,9,Foreign country,795163.0,264161.18153992924,Wrzesień
Malta,9,Total,851642.75,247919.22486957032,Wrzesień
Malta,10,Domestic country,41630.5,12592.148903185667,Październik
Malta,10,Foreign country,799111.625,273081.3991666941,Październik
Malta,10,Total,840742.125,269952.0150166573,Październik
Malta,11,Domestic country,48961.875,10995.504294775596,Listopad
Malta,11,Foreign country,559078.625,221286.0129347392,Listopad
Malta,11,Total,608040.5,228049.75606025732,Listopad
Malta,12,Domestic country,57903.71428571428,8362.707689783369,Grudzień
Malta,12,Foreign country,397745.14285714284,172074.56941825015,Grudzień
Malta,12,Total,455648.85714285716,169937.92965808485,Grudzień
Montenegro,1,Domestic country,19018.75,3422.886115128994,Styczeń
Montenegro,1,Foreign country,39285.75,11586.373582174636,Styczeń
Montenegro,1,Total,58304.5,14156.179448263172,Styczeń
Montenegro,2,Domestic country,19086.5,4660.796222596675,Luty
Montenegro,2,Foreign country,51264.625,17385.41220134611,Luty
Montenegro,2,Total,70351.125,21324.118815741418,Luty
Montenegro,3,Domestic country,21069.625,7385.398353459732,Marzec
Montenegro,3,Foreign country,68336.625,38554.32485629855,Marzec
Montenegro,3,Total,89406.25,44905.83871916244,Marzec
Montenegro,4,Domestic country,25648.0,14277.550049941041,Kwiecień
Montenegro,4,Foreign country,151564.75,97892.3551702875,Kwiecień
Montenegro,4,Total,177212.75,111144.05672016063,Kwiecień
Montenegro,5,Domestic country,42031.125,19409.620570645595,Maj
Montenegro,5,Foreign country,272793.5,152000.06819265388,Maj
Montenegro,5,Total,314824.625,171173.9853164756,Maj
Montenegro,6,Domestic country,57147.625,14564.107759807526,Czerwiec
Montenegro,6,Foreign country,464450.375,220717.967998554,Czerwiec
Montenegro,6,Total,521598.0,233042.41794881155,Czerwiec
Montenegro,7,Domestic country,80732.125,9846.69399831378,Lipiec
Montenegro,7,Foreign country,747927.375,289348.4059631411,Lipiec
Montenegro,7,Total,828659.5,289298.07802926825,Lipiec
Montenegro,8,Domestic country,80614.0,9178.869055763742,Sierpień
Montenegro,8,Foreign country,839018.625,268234.048313322,Sierpień
Montenegro,8,Total,919632.625,266797.1304086081,Sierpień
Montenegro,9,Domestic country,47183.875,7225.616739618643,Wrzesień
Montenegro,9,Foreign country,489172.5,169514.58377799994,Wrzesień
Montenegro,9,Total,536356.375,173634.07189006713,Wrzesień
Montenegro,10,Domestic country,32323.0,6339.923703912262,Październik
Montenegro,10,Foreign country,203828.5,100232.2611765864,Październik
Montenegro,10,Total,236151.5,105793.04671318027,Październik
Montenegro,11,Domestic country,24386.5,5584.823235468476,Listopad
Montenegro,11,Foreign country,71433.125,31359.637718559276,Listopad
Montenegro,11,Total,95819.625,36551.767215191816,Listopad
Montenegro,12,Domestic country,17225.428571428572,5436.363332754194,Grudzień
Montenegro,12,Foreign country,46558.71428571428,16884.6559407675,Grudzień
Montenegro,12,Total,63784.142857142855,22154.55450863751,Grudzień
Netherlands,1,Domestic country,3202926.125,714161.1684223742,Styczeń
Netherlands,1,Foreign country,1934775.25,972009.4209063953,Styczeń
Netherlands,1,Total,5137701.375,1624727.9142648503,Styczeń
Netherlands,2,Domestic country,3423084.125,503661.5921411171,Luty
Netherlands,2,Foreign country,2014432.375,834853.0814842193,Luty
Netherlands,2,Total,5437516.5,1210923.5109516326,Luty
Netherlands,3,Domestic country,3798780.125,913829.9463642702,Marzec
Netherlands,3,Foreign country,2522853.0,1282916.6412082831,Marzec
Netherlands,3,Total,6321633.125,2048466.1664893453,Marzec
Netherlands,4,Domestic country,4896772.625,1676066.9714767141,Kwiecień
Netherlands,4,Foreign country,4145479.375,2451005.547209491,Kwiecień
Netherlands,4,Total,9042252.0,3916945.743654833,Kwiecień
Netherlands,5,Domestic country,7712515.0,2494023.4633375616,Maj
Netherlands,5,Foreign country,3662507.75,2119307.388394867,Maj
Netherlands,5,Total,11375022.75,4073340.3292031446,Maj
Netherlands,6,Domestic country,7859113.25,1137480.030853886,Czerwiec
Netherlands,6,Foreign country,4205439.75,1753335.8613524393,Czerwiec
Netherlands,6,Total,12064553.0,2393889.873780807,Czerwiec
Netherlands,7,Domestic country,10178213.125,1473721.2453246603,Lipiec
Netherlands,7,Foreign country,6341662.25,1765527.8402588477,Lipiec
Netherlands,7,Total,16519875.375,1804790.9914481929,Lipiec
Netherlands,8,Domestic country,13269153.5,1841185.1087331146,Sierpień
Netherlands,8,Foreign country,6024412.875,1793573.6245462925,Sierpień
Netherlands,8,Total,19293566.375,1528114.3320985902,Sierpień
Netherlands,9,Domestic country,7676919.625,858189.9895066421,Wrzesień
Netherlands,9,Foreign country,4061375.0,1060521.4600493205,Wrzesień
Netherlands,9,Total,11738294.625,1292058.177164628,Wrzesień
Netherlands,10,Domestic country,6136003.375,680124.464245214,Październik
Netherlands,10,Foreign country,4345989.625,1627530.9519087,Październik
Netherlands,10,Total,10481993.0,1976031.132516171,Październik
Netherlands,11,Domestic country,3838843.875,605650.5608676242,Listopad
Netherlands,11,Foreign country,2665200.375,994643.5549986075,Listopad
Netherlands,11,Total,6504044.25,1526746.0183357047,Listopad
Netherlands,12,Domestic country,3690474.8571428573,628258.2568059169,Grudzień
Netherlands,12,Foreign country,1900560.5714285714,963178.4288546708,Grudzień
Netherlands,12,Total,5591035.428571428,1568449.7085911357,Grudzień
North Macedonia,1,Domestic country,36874.25,4103.961248424678,Styczeń
North Macedonia,1,Foreign country,48023.0,12537.077137150316,Styczeń
North Macedonia,1,Total,84897.25,14929.09252576516,Styczeń
North Macedonia,2,Domestic country,32159.875,3975.791257724682,Luty
North Macedonia,2,Foreign country,47369.625,9438.653459312933,Luty
North Macedonia,2,Total,79529.5,11763.633646600381,Luty
North Macedonia,3,Domestic country,31869.875,6840.2062090366,Marzec
North Macedonia,3,Foreign country,53634.875,20471.32754741547,Marzec
North Macedonia,3,Total,85504.75,26738.87702925675,Marzec
North Macedonia,4,Domestic country,38466.25,19614.0694091184,Kwiecień
North Macedonia,4,Foreign country,72765.75,40999.780266832786,Kwiecień
North Macedonia,4,Total,111232.0,59262.35712731746,Kwiecień
North Macedonia,5,Domestic country,52122.5,23436.601447918412,Maj
North Macedonia,5,Foreign country,102375.75,52467.311741284626,Maj
North Macedonia,5,Total,154498.25,74552.56574822128,Maj
North Macedonia,6,Domestic country,57942.75,20735.64777141047,Czerwiec
North Macedonia,6,Foreign country,124704.375,63726.49645373467,Czerwiec
North Macedonia,6,Total,182647.125,81516.56200769002,Czerwiec
North Macedonia,7,Domestic country,94283.875,15024.982856538827,Lipiec
North Macedonia,7,Foreign country,165881.125,77326.32537026351,Lipiec
North Macedonia,7,Total,260165.0,80017.78844553432,Lipiec
North Macedonia,8,Domestic country,132553.25,42508.72344674006,Sierpień
North Macedonia,8,Foreign country,184595.875,74501.14793446858,Sierpień
North Macedonia,8,Total,317149.125,35041.10156225727,Sierpień
North Macedonia,9,Domestic country,61748.25,9854.570582077275,Wrzesień
North Macedonia,9,Foreign country,140808.25,60192.94728442622,Wrzesień
North Macedonia,9,Total,202556.5,52741.650001276445,Wrzesień
North Macedonia,10,Domestic country,53598.5,5809.115521562396,Październik
North Macedonia,10,Foreign country,100281.0,38920.09905654697,Październik
North Macedonia,10,Total,153879.5,43905.35464252299,Październik
North Macedonia,11,Domestic country,42819.375,6891.995334910535,Listopad
North Macedonia,11,Foreign country,65771.0,24850.150537054815,Listopad
North Macedonia,11,Total,108590.375,31411.475664328704,Listopad
North Macedonia,12,Domestic country,37157.0,2063.9711722793027,Grudzień
North Macedonia,12,Foreign country,52894.142857142855,21096.5922084474,Grudzień
North Macedonia,12,Total,90051.14285714286,21461.96345808534,Grudzień
Norway,1,Domestic country,1164577.25,257902.36304669917,Styczeń
Norway,1,Foreign country,394419.625,127514.08817397113,Styczeń
Norway,1,Total,1558996.875,383112.67304109957,Styczeń
Norway,2,Domestic country,1377829.875,237093.83888569011,Luty
Norway,2,Foreign country,519213.75,186697.4392782917,Luty
Norway,2,Total,1897043.625,422167.1481070493,Luty
Norway,3,Domestic country,1515405.0,445814.2762698386,Marzec
Norway,3,Foreign country,475733.375,194736.33914892463,Marzec
Norway,3,Total,1991138.375,626088.6490489843,Marzec
